IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2005390016,180.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,VILLACARRIEDO,43.22412600,-3.83186300,2005-01-10,0,2580,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),8,1,0,1322,0
2012240003,180.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.38228200,-6.69680700,2012-01-09,3165,3330,4,Sin datos,3,1,1,0,0
2005490022,180.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.08374200,-6.95454500,2005-01-22,4320,4560,4,Provocados por pastores y ganaderos para regenerar el pasto,9,0,0,0,0
2012330752,180.0,0,0,ASTURIAS,ASTURIAS,OVIEDO,BELMONTE DE MIRANDA,43.30412900,-6.27609400,2012-03-25,2266,2286,4,Provocados por pastores y ganaderos para regenerar el pasto,12,0,1,0,0
2002310020,180.0,0,0,NAVARRA,NAVARRA,ZONA 1,BAZTAN,43.16029400,-1.50509400,2002-02-02,0,120,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),13,2,0,0,1302000
2002330279,180.0,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,VALDÉS,43.49673100,-6.46714100,2002-01-28,990,1830,4,Provocados por pastores y ganaderos para regenerar el pasto,28,2,4,496,65068
2012390232,180.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,SAN ROQUE DE RIOMIERA,43.22013000,-3.71720300,2012-03-16,0,960,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,110920
2012331131,180.0,0,0,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.42108800,-6.61002000,2012-03-30,2263,2593,4,Provocados por pastores y ganaderos para regenerar el pasto,22,4,0,0,0
2007320588,180.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CARBALLEDA DE VALDEORRAS,42.31932100,-6.79015000,2007-09-28,736,765,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,22,7,0,0,0
2003100724,180.0,0,0,EXTREMADURA,CACERES,HURDES,NUÑOMORAL,40.40944300,-6.22550500,2003-09-24,310,3130,4,Provocados por cazadores para facilitar la caza,136,1,7,0,1920464
2002100527,180.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,TEJEDA DE TIÉTAR,39.99486600,-5.86879700,2002-07-30,0,280,5,RAYO,27,1,5,0,0
2010331597,180.0,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.25425100,-6.66227300,2010-09-05,1925,2645,4,Provocados por pastores y ganaderos para regenerar el pasto,41,0,4,0,646996
2001240291,180.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,VILLAGATON,42.63701600,-6.17648400,2001-08-12,452,493,4,Provocados por pastores y ganaderos para regenerar el pasto,77,6,2,41304,57288
2002390154,180.0,0,0,CANTABRIA,CANTABRIA,COMARCA 3,TUDANCA,43.15603000,-4.36031800,2002-01-29,2460,2550,4,Sin datos,24,0,1,1440,455612
2004490439,180.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PUEBLA DE SANABRIA,42.04195900,-6.63480300,2004-08-15,440,500,4,Sin datos,18,7,5,0,0
2005210238,179.97,0,0,ANDALUCIA,HUELVA,HUELVA,MOGUER,37.21317900,-6.83896400,2005-08-24,380,575,4,Sin datos,119,14,15,0,0
2013360147,179.22,0,1,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,PONTEAREAS,42.23878600,-8.55917900,2013-06-25,931,1391,4,Sin datos,99,7,6,356976,1121872
2011240535,178.92,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VEGA DE VALCARCE,42.68331200,-6.96321000,2011-10-08,1070,1345,4,Sin datos,28,2,1,0,0
2011322410,178.64,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.15859100,-7.13723300,2011-10-16,2921,3202,4,Provocados por pirómanos,8,0,0,0,139108
2006152169,178.63,0,0,GALICIA,A CORUÑA,BARBANZA,BOIRO,42.70012900,-8.92818400,2006-08-10,2040,4325,4,Sin datos,120,8,2,0,3556412
2011330877,178.5,0,0,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.42279600,-6.59616600,2011-04-16,621,650,4,Provocados por pastores y ganaderos para regenerar el pasto,18,0,2,0,0
2008050066,178.4,0,0,CASTILLA Y LEON,AVILA,EL BARCO DE AVILA,NAVALPERAL DE TORMES,40.39001400,-5.29678000,2008-03-21,780,990,4,Provocados por pastores y ganaderos para regenerar el pasto,41,1,2,0,0
2011322279,177.85,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MACEDA,42.27027100,-7.69676300,2011-10-14,2380,2700,4,Otras motivaciones,30,4,4,0,67108
2012250163,177.8,0,0,CATALUÑA,LLEIDA,ALTA RIBAGORZA,"PONT DE SUERT, EL",42.37723100,0.79834600,2012-03-08,1682,4564,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),266,46,7,0,0
2005030124,177.8,0,0,C. VALENCIANA,ALICANTE,L ALACANTI,"TORRE DE LES MAÇANES, LA",38.60648700,-0.41053700,2005-08-17,710,2150,4,Sin datos,210,22,15,0,832624
2009100704,177.37,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,ARROYOMOLINOS DE LA VERA,40.07017800,-5.86379700,2009-09-12,2665,3030,5,RAYO,115,9,9,0,0
2001490139,177.3,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,MUELAS DEL PAN,41.54950700,-5.99401200,2001-08-07,0,1155,4,Sin datos,65,4,7,0,0
2002390215,177.29,0,0,CANTABRIA,CANTABRIA,COMARCA 13,SAN VICENTE DE LA BARQUERA,43.36959100,-4.39240900,2002-02-02,720,780,4,Provocados por pastores y ganaderos para regenerar el pasto,9,1,0,1800,827440
2008240447,177.25,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,CASTROPODAME,42.58538500,-6.46506300,2008-08-13,411,1714,2,QUEMA PARA REG. PASTOS (OTRAS QUEMAS PARA PASTOS),103,6,8,0,0
2002140036,177.15,0,0,ANDALUCIA,CORDOBA,VALLE DE LOS PEDROCHES,HINOJOSA DEL DUQUE,38.42402800,-5.29736600,2002-06-24,0,1065,3,TRABAJOS FORESTALES,31,3,5,0,0
2012250165,177.1,0,0,CATALUÑA,LLEIDA,ALT URGELL,"VALLS DE VALIRA, LES",42.39475600,1.48476400,2012-03-08,3255,8288,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),64,15,0,0,0
2004370047,177.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.22594700,-6.43758900,2004-06-15,690,1470,4,Sin datos,36,3,1,0,0
2005160242,177.0,0,0,CASTILLA-MANCHA,CUENCA,MANCHA ALTA,TORREJONCILLO DEL REY,40.05302200,-2.56197300,2005-07-21,350,1820,3,MOTORES Y MÁQUINAS (OTROS),61,13,6,31170,12304
2012160451,176.6,0,0,CASTILLA-MANCHA,CUENCA,MANCHA ALTA,SAELICES,39.94164100,-2.81138300,2012-08-11,163,1783,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),50,5,6,0,0
2012370041,176.31,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,SORIHUELA,40.44891000,-5.69644600,2012-02-22,1374,1494,4,Provocados por pastores y ganaderos para regenerar el pasto,29,0,2,0,0
2002322294,176.0,0,0,GALICIA,OURENSE,A LIMIA,"BLANCOS, OS",41.97215200,-7.77411500,2002-07-31,740,1400,4,Sin datos,46,0,10,0,540500
2008270049,176.0,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.56958900,-7.09494300,2008-02-18,1053,1078,4,Provocados por pirómanos,54,4,4,0,539412
2002240085,176.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,CORULLON,42.57630200,-6.85434800,2002-03-23,1350,1350,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),2,0,0,0,0
2005430122,175.57,0,1,CATALUÑA,TARRAGONA,PRIORAT,MARGALEF,41.30694500,0.76415700,2005-05-26,1875,2775,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),220,47,9,0,0
2003190155,175.53,0,0,CASTILLA-MANCHA,GUADALAJARA,SIERRA,"CARDOSO DE LA SIERRA, EL",41.19686000,-3.44220100,2003-08-05,2438,4348,1,RAYO,174,5,13,145840,59932
2009440083,175.5,0,0,ARAGON,TERUEL,MATARRAÑA/MATARRANYA,VALDELTORMO,40.95730000,0.08290400,2009-07-22,4790,17765,1,RAYO,221,9,6,202584,5607652
2005210228,175.36,0,0,ANDALUCIA,HUELVA,SIERRA DE HUELVA,CUMBRES MAYORES,38.06344900,-6.61466300,2005-08-15,255,390,2,ESCAPE DE VERTEDERO,82,10,10,0,0
2012390469,175.2,0,0,CANTABRIA,CANTABRIA,COMARCA 4,"TOJOS, LOS",43.14314400,-4.21725100,2012-03-28,1890,1980,4,Provocados por pastores y ganaderos para regenerar el pasto,6,0,0,236,1132840
2011290098,175.0,0,0,ANDALUCIA,MALAGA,MALAGA,MÁLAGA,36.77212400,-4.37471300,2011-08-26,420,1920,4,Provocados por venganzas,374,28,21,0,0
2012390484,175.0,0,0,CANTABRIA,CANTABRIA,COMARCA 13,UDÍAS,43.33943900,-4.25113200,2012-03-28,840,960,4,Provocados por pastores y ganaderos para regenerar el pasto,5,1,1,5504,756932
2003331774,175.0,0,0,ASTURIAS,ASTURIAS,NARCEA,TINEO,43.33933400,-6.48244900,2003-09-17,5760,6600,6,RAYO,31,2,3,0,12972
2005322872,175.0,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.20567300,-8.10031100,2005-08-16,1030,1085,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,17,1,5,0,0
2013350061,175.0,0,0,CANARIAS,LAS PALMAS,GRAN CANARIA,VEGA DE SAN MATEO,28.01162900,-15.59655400,2013-10-24,1422,2810,2,OTRAS NEGLIGENCIAS (OTRAS),141,8,5,0,0
2002490214,175.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.98348400,-6.68665000,2002-05-20,540,570,4,Sin datos,8,0,1,4472,0
2001100638,175.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,CABEZUELA DEL VALLE,40.17928000,-5.75658400,2001-08-27,580,1930,5,RAYO,42,5,6,0,0
2001460170,174.9,0,0,C. VALENCIANA,VALENCIA,LA FOIA DE BUNYOL,CHIVA,39.47662900,-0.79100400,2001-08-29,705,2770,4,Sin datos,182,10,4,0,40788
2012100792,174.68,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,VALVERDE DEL FRESNO,40.24566800,-6.87330200,2012-08-31,3515,11315,4,Sin datos,575,61,41,0,0
2007240332,174.4,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,MURIAS DE PAREDES,42.80790400,-6.20609800,2007-11-17,0,1643,4,Provocados por cazadores para facilitar la caza,20,1,1,0,0
2010240021,174.37,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.73346800,-6.89654400,2010-03-17,0,0,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),0,0,0,0,0
2010320911,174.27,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MANZANEDA,42.26014200,-7.20272000,2010-08-25,1890,2351,4,Provocados por pastores y ganaderos para regenerar el pasto,132,10,20,0,0
2003370124,174.17,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.22594700,-6.43758900,2003-08-10,242,1177,1,RAYO,91,7,3,0,239648
2011331584,173.67,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.09012600,-6.70390000,2011-10-23,795,1678,6,RAYO,29,2,0,0,52168
2006361770,173.31,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,VALGA,42.66947200,-8.64901600,2006-08-10,1005,2295,4,Otras motivaciones,62,3,4,129624,1392436
2009160216,173.0,0,0,CASTILLA-MANCHA,CUENCA,SERRANIA MEDIA,BUENACHE DE LA SIERRA,40.10803500,-1.97661300,2009-07-21,775,3100,1,RAYO,134,14,0,193824,0
2011322448,172.61,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,OTRA PROVINCIA,42.19189300,-6.92322000,2011-10-18,2008,6336,4,Otras motivaciones,114,4,13,0,0
2013100506,172.6,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,VALVERDE DEL FRESNO,40.21820000,-6.83243300,2013-09-11,7154,7154,4,Sin datos,38,0,8,0,0
2013150479,172.08,0,0,GALICIA,A CORUÑA,BARBANZA,RIBEIRA,42.57761100,-8.99404100,2013-08-27,1405,3802,4,Vandalismo,108,17,8,0,858788
2003100692,172.0,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,VALVERDE DEL FRESNO,40.12352000,-6.93084900,2003-08-03,455,2415,4,Sin datos,92,9,1,0,2255512
2003270708,172.0,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,NAVIA DE SUARNA,42.96263400,-6.88824200,2003-08-12,3310,6995,1,RAYO,25,10,5,0,457292
2006270833,172.0,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,BECERREÁ,42.86503700,-7.12267800,2006-09-09,755,1785,4,Sin datos,158,18,15,0,2343248
2006230037,171.7,0,0,ANDALUCIA,JAEN,SIERRA MAGINA,JÓDAR,37.88544300,-3.37494100,2006-06-14,329,389,4,Provocados por pastores y ganaderos para regenerar el pasto,51,2,0,0,0
2003060251,171.4,0,0,EXTREMADURA,BADAJOZ,TENTUDIA,MONTEMOLÍN,38.17646100,-6.18450600,2003-08-01,660,780,1,RAYO,21,4,0,0,499404
2012331835,171.2,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.27453600,-6.67322800,2012-09-23,873,903,4,Provocados por pastores y ganaderos para regenerar el pasto,32,2,3,0,0
2006240502,171.2,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.54609800,-6.99208300,2006-09-08,3824,4252,1,RAYO,78,1,7,0,0
2011250017,171.1,0,0,CATALUÑA,LLEIDA,PALLARS SOBIRA,SORIGUERA,42.37790400,1.19376600,2011-10-13,1845,3105,4,Sin datos,42,10,3,0,0
2009390265,171.0,0,0,CANTABRIA,CANTABRIA,COMARCA 9,RIOTUERTO,43.33206200,-3.68712500,2009-03-17,3690,4050,4,Provocados por pastores y ganaderos para regenerar el pasto,3,0,0,0,106496
2011331339,171.0,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.17998900,-6.73820800,2011-10-06,6786,10887,4,Provocados por pastores y ganaderos para regenerar el pasto,48,0,3,0,0
2011331501,171.0,0,0,ASTURIAS,ASTURIAS,NARCEA,ALLANDE,43.19816800,-6.73859500,2011-10-17,1650,2737,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,0,0,0
2001160026,171.0,0,0,CASTILLA-MANCHA,CUENCA,SERRANIA MEDIA,ALMODÓVAR DEL PINAR,39.70475700,-1.88792600,2001-06-16,780,1770,5,RAYO,128,9,1,52312,303144
2004151580,170.69,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,TRAZO,43.04842600,-8.58991600,2004-06-15,1175,1240,4,Provocados por pastores y ganaderos para regenerar el pasto,24,4,0,0,595032
2003060219,170.5,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,VALVERDE DE MÉRIDA,38.92292300,-6.21673800,2003-07-18,280,485,3,TRABAJOS FORESTALES,46,3,3,0,0
2012270412,170.42,0,0,GALICIA,LUGO,LUGO-SARRIA,FRIOL,43.10207600,-7.79147700,2012-08-10,705,1975,4,Sin datos,153,18,12,0,1737176
2003280164,170.18,0,0,MADRID,MADRID,P. REGIONAL DEL RIO GUADARRAMA,VILLAVICIOSA DE ODÓN,40.36292900,-3.93553300,2003-07-20,250,1720,2,HOGUERAS,131,17,9,0,233950
2005151799,170.0,0,0,GALICIA,A CORUÑA,BARBANZA,LOUSAME,42.78097700,-8.80251200,2005-08-15,1440,1975,4,Otras motivaciones,71,11,3,0,0
2002310030,170.0,0,0,NAVARRA,NAVARRA,ZONA 1,BAZTAN,43.16029400,-1.50509400,2002-02-02,0,1560,4,Sin datos,14,2,0,0,461868
2011180094,170.0,0,0,ANDALUCIA,GRANADA,SIERRAS LITORALES,GUALCHOS,36.73034000,-3.40430300,2011-09-18,598,2653,4,Sin datos,161,10,8,39384,0
2006151768,170.0,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,"PINO, O",42.90021700,-8.39774800,2006-08-09,80,1685,4,Sin datos,70,7,0,0,3640324
2001320648,170.0,0,0,GALICIA,OURENSE,A LIMIA,SARREAUS,42.11017200,-7.62302500,2001-07-30,1780,2440,1,RAYO,121,11,4,0,151744
2011490462,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.17757900,-6.89632600,2011-12-26,1500,2220,4,Sin datos,0,0,0,0,0
2006151463,170.0,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,AMES,42.84540400,-8.62396200,2006-08-04,650,900,4,Vandalismo,55,10,4,0,626380
2006331727,170.0,0,0,ASTURIAS,ASTURIAS,NARCEA,IBIAS,43.00623200,-6.81148900,2006-06-07,1290,4110,4,Sin datos,35,4,6,0,365272
2006151789,170.0,0,0,GALICIA,A CORUÑA,BERGANTIÑOS-MARIÑAS COR,PONTECESO,43.28233200,-8.89874800,2006-08-10,1315,1330,4,Sin datos,56,4,0,0,4144608
2004280129,170.0,0,0,MADRID,MADRID,ALCALA DE HENARES,"MOLAR, EL",40.70315800,-3.59700800,2004-07-18,208,688,5,RAYO,112,0,8,0,0
2003271401,170.0,0,0,GALICIA,LUGO,LUGO-SARRIA,LÁNCARA,42.83458900,-7.26992400,2003-09-20,660,2800,4,Sin datos,70,13,11,23560,1165552
2004151451,170.0,0,0,GALICIA,A CORUÑA,FISTERRA,VIMIANZO,43.15224000,-9.04456000,2004-06-13,3600,6105,4,Sin datos,70,11,10,0,360200
2009320554,170.0,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARDEVÓS,41.89516700,-7.27772500,2009-03-23,585,731,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,24,2,7,0,206804
2001100452,170.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,ROSALEJO,39.89689300,-5.41832900,2001-08-10,150,210,3,QUEMA AGRÍCOLA (SIN ESPECIFICAR),58,4,3,0,0
2009240370,170.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.36207600,-6.67414200,2009-04-05,213,438,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),2,0,0,0,0
2001370072,170.0,0,0,CASTILLA Y LEON,SALAMANCA,SALAMANCA,LEDESMA,41.13613000,-6.01800700,2001-07-31,300,420,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),51,6,0,0,101713
2013060156,170.0,0,0,EXTREMADURA,BADAJOZ,LA SERENA,CAMPANARIO,38.91189900,-5.58866500,2013-10-13,240,400,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,28,6,1,0,0
2007490211,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.14021600,-6.88957700,2007-11-02,1458,1708,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,58,0,8,0,0
2009490239,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.05993100,-6.99306600,2009-03-23,480,570,4,Sin datos,28,0,3,0,0
2003220044,170.0,0,0,ARAGON,HUESCA,HOYA DE HUESCA/PLANA DE UESCA,BISCARRUÉS,42.25038500,-0.75134600,2003-06-30,555,3020,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),87,13,5,9134,1118866
2004210069,169.98,0,0,ANDALUCIA,HUELVA,SIERRA DE HUELVA,ARROYOMOLINOS DE LEÓN,37.96784300,-6.40129500,2004-06-30,450,450,3,TRABAJOS FORESTALES,56,2,1,0,0
2008390010,169.7,0,0,CANTABRIA,CANTABRIA,COMARCA 4,"TOJOS, LOS",43.14314400,-4.21725100,2008-01-10,880,1150,4,Provocados por pastores y ganaderos para regenerar el pasto,37,5,0,7008,887240
2005490629,169.0,0,0,CASTILLA Y LEON,ZAMORA,BENAVENTE,BRETO,41.86590500,-5.77136400,2005-07-16,690,1320,2,QUEMA DE MATORRAL (SIN ESPECIFICAR),26,10,3,2961,0
2001100508,169.0,0,0,EXTREMADURA,CACERES,CACERES-CENTRO,ESCURIAL,39.22497400,-5.98871300,2001-08-23,1110,1890,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,55,5,3,0,0
2012180084,169.0,0,0,ANDALUCIA,GRANADA,SIERRAS LITORALES,GUALCHOS,36.72916300,-3.37010500,2012-05-31,419,1179,4,Sin datos,133,4,11,67136,0
2003255555,168.9,0,0,CATALUÑA,LLEIDA,LA SEGARRA,TORREFETA I FLOREJACS,41.79453800,1.26167800,2003-07-01,348,2182,4,Sin datos,215,38,7,0,0
2006361457,168.8,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,AGOLADA,42.82056400,-8.11132600,2006-08-04,450,705,6,RAYO,28,2,0,20552,67392
2004322391,168.75,0,0,GALICIA,OURENSE,VERIN-VIANA,OÍMBRA,41.86061400,-7.54067100,2004-07-28,625,655,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,46,8,4,0,286248
2006361495,168.01,0,0,GALICIA,PONTEVEDRA,DEZA-TABEIROS,FORCAREI,42.63965300,-8.33107000,2006-08-05,765,870,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,26,6,1,24224,627840
2005322888,168.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,VEREA,42.13816500,-7.94031500,2005-08-16,675,860,4,Sin datos,79,7,8,0,0
2004241103,168.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.71721900,-6.91779800,2004-02-10,1221,1380,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),22,3,0,0,3840
2011331466,168.0,0,0,ASTURIAS,ASTURIAS,ORIENTE,CABRALES,43.27430700,-4.82675200,2011-10-16,0,1834,4,Provocados por pastores y ganaderos para regenerar el pasto,2,0,1,0,0
2003210091,167.9,0,0,ANDALUCIA,HUELVA,HUELVA,MOGUER,37.18842700,-6.79387400,2003-07-19,360,420,2,FUMADORES,111,15,11,7811,398589
2012240240,167.89,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,VILLABLINO,42.94687600,-6.32215900,2012-03-10,2760,2820,4,Sin datos,21,0,3,0,0
2011040063,167.72,0,0,ANDALUCIA,ALMERIA,ALMERÍA,NÍJAR,36.96099400,-2.27915700,2011-07-03,1918,2868,2,FUMADORES,170,7,12,0,0
2008330701,167.7,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.06423600,-6.45410700,2008-02-17,0,1082,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),11,1,0,0,48600
2004270767,167.5,0,0,GALICIA,LUGO,TERRA DE LEMOS,BÓVEDA,42.65805500,-7.48432800,2004-08-01,435,2340,5,RAYO,123,16,6,6592,3580376
2013100462,167.25,0,0,EXTREMADURA,CACERES,IBORES-VILLUERCAS,VALDELACASA DE TAJO,39.76130300,-5.31872400,2013-07-05,390,17550,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),97,10,6,0,0
2004130061,167.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,FUENTE EL FRESNO,39.24746600,-3.83386300,2004-07-10,330,450,3,TRABAJOS FORESTALES,81,13,5,0,14800
2006321030,167.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,"PEREIRO DE AGUIAR, O",42.36016500,-7.75727400,2006-08-07,1715,1775,4,Sin datos,90,7,9,0,4232504
2005490726,166.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.19737100,-6.77728000,2005-08-30,14150,14690,6,RAYO,78,2,2,28788,0
2002120075,166.0,0,0,C. VALENCIANA,CASTELLON,LA PLANA ALTA,CABANES,40.14595000,0.09503700,2002-11-09,1250,1490,2,QUEMA AGRÍCOLA (SIN ESPECIFICAR),97,10,2,0,0
2008040062,165.9,0,0,ANDALUCIA,ALMERIA,SIERRA DE FILABRES,SENÉS,37.20691800,-2.33487300,2008-07-21,501,2811,4,Sin datos,192,7,14,0,0
2009321070,165.8,0,0,GALICIA,OURENSE,VERIN-VIANA,VILARDEVÓS,41.94636800,-7.38100200,2009-08-17,720,1765,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,161,17,14,0,849052
2011490314,165.2,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,S JUSTO,42.18094100,-6.64097400,2011-09-18,1215,2535,4,Provocados contra el acotamiento de la caza,45,3,4,0,0
2004322312,165.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,LAROUCO,42.34051200,-7.18514900,2004-07-25,3780,5730,4,Sin datos,84,12,8,0,219720
2002330749,165.0,0,0,ASTURIAS,ASTURIAS,OVIEDO,BELMONTE DE MIRANDA,43.27032400,-6.25168000,2002-02-02,0,780,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,0,0,190312
2004322563,165.0,0,1,GALICIA,OURENSE,VALDEORRAS-TRIVES,"BOLO, O",42.32859100,-7.15314800,2004-08-01,1925,2660,4,Sin datos,60,4,4,0,310520
2002250010,165.0,0,0,CATALUÑA,LLEIDA,VAL D ARAN,LES,42.79130600,0.70252400,2002-02-02,1890,4710,5,RAYO,33,3,2,0,0
2012490197,165.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,GALENDE,42.13900400,-6.75811000,2012-02-25,3700,3850,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,8,0,5,0,0
2011490340,164.85,0,0,CASTILLA Y LEON,ZAMORA,TABARA,VEGALATRAVE,41.70033900,-6.10845600,2011-09-24,80,195,4,Provocados contra el acotamiento de la caza,11,1,1,0,0
2011322411,164.83,0,0,GALICIA,OURENSE,A LIMIA,BALTAR,41.93564600,-7.81154400,2011-10-17,1725,7020,4,Otras motivaciones,19,5,1,0,326688
2007080064,164.6,0,0,CATALUÑA,BARCELONA,BAGES,NAVÀS,41.88198200,1.71679600,2007-07-04,266,3026,4,Provocados por pirómanos,250,130,13,0,0
2012330165,164.3,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.07965600,-6.40066000,2012-02-29,0,220,4,Provocados por pastores y ganaderos para regenerar el pasto,8,0,1,0,3748
2012390623,164.3,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.26925500,-3.63252000,2012-03-25,0,5759,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,163088
2011321985,164.29,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.21579500,-7.28192800,2011-10-06,678,4338,4,Provocados por pastores y ganaderos para regenerar el pasto,68,2,6,0,0
2008130071,164.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,PUERTOLLANO,38.68982000,-4.07228200,2008-08-10,240,413,4,Provocados por venganzas,116,16,4,0,0
2005323603,164.0,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,ESGOS,42.48274200,-8.02852100,2005-09-03,615,1875,4,Sin datos,53,5,9,0,0
